goodsNo,goodsName,displayGenderText,normalPrice,price,couponPrice,saleRate,couponSaleRate,hasOptionPrice,brand,reviewCount,reviewScore,isYoutubeCollab,likeType,relationId,count,liked
4730987,루크 투 포켓 오픈카라 셔츠 [BROWN],남성,55000,49500,,10,,False,drawfit,21,98,0,GOODS,4730987,608,False
4730947,세인츠 옴브레 체크 셔츠 [BLUE],남성,55000,49500,,10,,False,drawfit,30,98,0,GOODS,4730947,753,False
3783843,소프트 에센셜 라운드 니트 [BLACK],남성,55000,49500,,10,,False,drawfit,97,98,0,GOODS,3783843,684,False
3284748,와이드핏 에센셜 볼캡 [BLACK],공용,36000,32400,,10,,False,drawfit,130,96,0,GOODS,3284748,928,False
4306042,와플 텍스쳐 라운드 풀오버 니트 [CHARCOAL],남성,58000,52200,,10,,False,drawfit,111,96,0,GOODS,4306042,1230,False
4730953,아크만 코튼 다잉 워크 셔츠 [CHARCOAL],남성,62000,55800,,10,,False,drawfit,72,94,0,GOODS,4730953,1304,False
2919571,와이드 뉴트럴 컬러 데님 [GREYISH KHAKI],남성,74000,66600,,10,,False,drawfit,41,98,0,GOODS,2919571,454,False
4330039,리버티 와이드 플레어 데님 팬츠 [BLUE],남성,66000,59400,,10,,False,drawfit,74,96,0,GOODS,4330039,789,False
3052089,오버사이즈 인디고 워싱 데님 셔츠 [BLUE],남성,66000,59400,,10,,False,drawfit,238,96,0,GOODS,3052089,1379,False
4730988,루크 투 포켓 오픈카라 셔츠 [NAVY],남성,55000,49500,,10,,False,drawfit,25,98,0,GOODS,4730988,647,False
3783743,울 스타디움 라인 집업 자켓 [GREY],남성,199000,159200,,20,,False,drawfit,72,98,0,GOODS,3783743,1252,False
4995116,[DRAW FIT X DAILY ROOM] 로버스트 버뮤다 와이드 치노 팬츠 [BLACK],남성,47000,42300,,10,,False,drawfit,219,98,1,GOODS,4995116,3403,False
4305853,울 그라데이션 라운드 풀오버 니트 [LIGHT GREY],남성,70000,63000,,10,,False,drawfit,63,98,0,GOODS,4305853,588,False
4363622,보니 블랙,남성,33000,29700,,10,,False,drawfit,53,96,0,GOODS,4363622,1562,False
5223183,헤일 코튼 크롭 하프 스트라이프 티셔츠 [CHARCOAL],남성,36000,32400,,10,,False,drawfit,31,100,0,GOODS,5223183,345,False
4740195,카우 슬림 레더 벨트 [BROWN],남성,42000,37800,,10,,False,drawfit,16,94,0,GOODS,4740195,547,False
3154692,원턱 밴딩 테이퍼드 슬랙스 [BLUE GREY],남성,63000,49800,,21,,False,drawfit,275,96,0,GOODS,3154692,974,False
4730994,카일로 체크 셔츠 [NAVY],남성,55000,49500,,10,,False,drawfit,19,98,0,GOODS,4730994,442,False
4330042,리버티 와이드 플레어 데님 팬츠 [BLACK],남성,66000,59400,,10,,False,drawfit,60,96,0,GOODS,4330042,551,False
3830017,워시드 오피서 치노 팬츠 [D.BEIGE],남성,66000,59400,,10,,False,drawfit,62,98,0,GOODS,3830017,919,False
1305450,유주얼 뉴 스트레이트 데님 팬츠 [L.BLUE],남성,66000,59400,,10,,False,drawfit,561,96,0,GOODS,1305450,2603,False
5384971,실켓 코튼 U넥 롱슬리브 티셔츠 [M.CHARCOAL],남성,35000,29750,,15,,False,drawfit,0,0,0,GOODS,5384971,60,False
1925442,쿨링 모달 하프 라운드 니트 [BLACK],남성,48000,43200,,10,,False,drawfit,674,96,0,GOODS,1925442,2326,False
4739937,사이드 브리치 트랙 팬츠 [CHARCOAL],남성,62000,55800,,10,,False,drawfit,12,100,0,GOODS,4739937,515,False
3996400,[SET] 오버사이즈 히든 미니멀 셔츠 + 넥타이,남성,84000,69720,,17,,False,drawfit,17,98,0,GOODS,3996400,710,False
4305383,레이어 플리츠 워크 자켓 [KHAKI],남성,174000,139200,,20,,False,drawfit,29,100,0,GOODS,4305383,695,False
4306118,오버사이즈 벌키 라운드 가디건 [CHARCOAL],남성,77000,69300,,10,,False,drawfit,45,96,0,GOODS,4306118,677,False
3830016,워시드 오피서 치노 팬츠 [BLACK],남성,66000,59400,,10,,False,drawfit,82,96,0,GOODS,3830016,851,False
3829999,유주얼 테이퍼드 데님 팬츠 [BLACK],남성,66000,59400,,10,,False,drawfit,28,98,0,GOODS,3829999,486,False
1786159,오버핏 벤트 레이어드 티셔츠 [BLACK],남성,39000,29250,,25,,False,drawfit,639,98,0,GOODS,1786159,1304,False
3031561,뉴트럴 컬러 집업 데님 자켓 [MOCHA],남성,174000,139200,,20,,False,drawfit,258,98,0,GOODS,3031561,2269,False
5068734,[DRAW FIT X MANJAE] 러스티 머슬핏 티셔츠 [WHITE],남성,33000,29700,,10,,False,drawfit,30,90,1,GOODS,5068734,393,False
4907317,마빈 투포켓 체크 셔츠 [BLUE],남성,55000,49500,,10,,False,drawfit,137,98,0,GOODS,4907317,1912,False
4907316,마빈 투포켓 체크 셔츠 [BLACK],남성,55000,49500,,10,,False,drawfit,79,96,0,GOODS,4907316,1510,False
4702399,실크 라운드 풀오버 니트 [CREAM],남성,55000,49500,,10,,False,drawfit,24,96,0,GOODS,4702399,469,False
3614220,프리미어 울 맥시 더블 체스터 코트 [BLACK],남성,308000,246400,,20,,False,drawfit,104,98,0,GOODS,3614220,2073,False
2098326,프리미어 퓨어 캐시미어 발마칸 코트 [CHESTNUT BROWN],남성,308000,246400,,20,,False,drawfit,859,98,0,GOODS,2098326,4979,False
3030679,울 스타디움 라인 자켓,남성,199000,159200,,20,,False,drawfit,205,98,0,GOODS,3030679,2381,False
5220313,헤일 코튼 크롭 하프 피그먼트 티셔츠 [CHARCOAL],남성,33000,29700,,10,,False,drawfit,29,88,0,GOODS,5220313,405,False
4739860,CN 벨티드 카고 팬츠 [BLACK],남성,66000,59400,,10,,False,drawfit,17,96,0,GOODS,4739860,597,False
4594141,울 해링턴 얼라인 자켓 [GREY],남성,194000,155200,,20,,False,drawfit,4,100,0,GOODS,4594141,404,False
3052034,레이어드 스트링 테잎 후드 [M.GREY],남성,66000,59400,,10,,False,drawfit,279,96,0,GOODS,3052034,2731,False
5146273,콘스탄트 리브드 헨리넥 티셔츠 [BLACK],남성,36000,32400,,10,,False,drawfit,73,92,0,GOODS,5146273,1167,False
2774975,스트레이트 뉴트럴 컬러 데님 [BEIGE],남성,74000,40700,,45,,False,drawfit,30,94,0,GOODS,2774975,484,False
4730995,라피드 스트라이프 셔츠 [SKY BLUE],남성,55000,49500,,10,,False,drawfit,16,92,0,GOODS,4730995,794,False
4538564,[오정규X드로우핏] 오버사이즈 울 후드 코트 [BLACK],남성,318000,222600,,30,,False,drawfit,20,98,1,GOODS,4538564,542,False
1852238,모더니티 세미 와이드 슬릿 슬랙스 [DUSTY CREAM],남성,69000,62100,,10,,False,drawfit,322,96,0,GOODS,1852238,975,False
4108581,[패션플래닛X드로우핏] 쿨링 릴렉스드 와이드 밴딩 팬츠 [DUSTY BEIGE],남성,59000,47200,,20,,False,drawfit,303,96,1,GOODS,4108581,2216,False
4995115,[DRAW FIT X DAILY ROOM] 로버스트 버뮤다 와이드 치노 팬츠 [BEIGE],남성,47000,42300,,10,,False,drawfit,256,98,1,GOODS,4995115,3523,False
4305378,레이어 플리츠 워크 자켓 [BLACK],남성,174000,139200,,20,,False,drawfit,19,98,0,GOODS,4305378,422,False
3783761,인버티드 워싱 코튼 자켓 [CREAM],남성,174000,139200,,20,,False,drawfit,98,98,0,GOODS,3783761,1151,False
2725337,라인 스모크 레더 자켓 [SMOKE CAMEL],남성,174000,139200,,20,,False,drawfit,50,98,0,GOODS,2725337,704,False
4739939,와이드 카펜터 워크 팬츠 [BLUE],남성,66000,59400,,10,,False,drawfit,33,94,0,GOODS,4739939,788,False
4041531,언로더 오픈카라 린넨 데님 셔츠 [BLACK],남성,66000,59400,,10,,False,drawfit,188,96,0,GOODS,4041531,2093,False
3591937,울 블렌딩 헤어리 니트 [BROWN],남성,66000,59400,,10,,False,drawfit,167,98,0,GOODS,3591937,1824,False
4934308,세이어 하프 스트라이프 셔츠 [WHITE],남성,50000,45000,,10,,False,drawfit,78,96,0,GOODS,4934308,1182,False
4702398,실크 라운드 풀오버 니트 [BLACK],남성,55000,49500,,10,,False,drawfit,21,96,0,GOODS,4702398,410,False
4041003,쿨링 모달 하프 카라 니트 [NAVY],남성,55000,49500,,10,,False,drawfit,329,98,0,GOODS,4041003,1937,False
3783844,소프트 에센셜 라운드 니트 [BLUEGREY],남성,55000,49500,,10,,False,drawfit,80,100,0,GOODS,3783844,594,False
4907284,스트라이프 하프 티셔츠 [CHARCOAL],남성,36000,32400,,10,,False,drawfit,99,98,0,GOODS,4907284,608,False
5385022,이안 실버 [SILVER],남성,33000,29700,,10,,False,drawfit,0,0,0,GOODS,5385022,108,False
3154713,페이퍼 코튼 오버핏 셔츠 [L.GREY],남성,66000,49500,,25,,False,drawfit,1375,96,0,GOODS,3154713,4704,False
4305982,오버사이즈 벌키 브이넥 가디건 [BLACK],남성,74000,66600,,10,,False,drawfit,16,98,0,GOODS,4305982,368,False
3829240,이레규러 라인 데님팬츠 [BLACK],남성,74000,66600,,10,,False,drawfit,46,98,0,GOODS,3829240,751,False
3823183,이레규러 라인 데님팬츠 [VINTAGE BLUE],남성,74000,66600,,10,,False,drawfit,54,96,0,GOODS,3823183,1010,False
3489627,패디드 스트링 백 [BLACK],남성,74000,59200,,20,,False,drawfit,314,96,0,GOODS,3489627,2806,False
2510169,포멀릭 리브드 티셔츠 [BLACK],남성,42000,33600,,20,,False,drawfit,1816,98,0,GOODS,2510169,4225,False
1928032,야세 X 드로우핏 슬라이드 레더 [BLACK],남성,74000,51800,,30,,False,drawfit,536,94,0,GOODS,1928032,3332,False
2226794,소프트 스톨 니트 머플러 [8color],남성,36000,32400,,10,,False,drawfit,4147,98,0,GOODS,2226794,10482,False
4702370,패커블 시어 윈드브레이커 [L.GREY],남성,74000,59200,,20,,False,drawfit,19,98,0,GOODS,4702370,508,False
3154691,원턱 밴딩 테이퍼드 슬랙스 [CREAM],남성,63000,49800,,21,,False,drawfit,577,96,0,GOODS,3154691,1389,False
4730950,세인츠 옴브레 체크 셔츠 [WHITE],남성,55000,49500,,10,,False,drawfit,34,98,0,GOODS,4730950,673,False
4306093,콘스탄트 벌키 라운드 집업 니트 [CHARCOAL],남성,77000,69300,,10,,False,drawfit,27,100,0,GOODS,4306093,430,False
4041018,쿨링 모달 하프 카라 니트 [BROWN],남성,55000,49500,,10,,False,drawfit,320,96,0,GOODS,4041018,2367,False
3783847,소프트 에센셜 라운드 니트 [BROWN],남성,55000,49500,,10,,False,drawfit,56,100,0,GOODS,3783847,661,False
4934377,쿨링 모달 하프 라운드 니트 [CHARCOAL],남성,48000,43200,,10,,False,drawfit,140,98,0,GOODS,4934377,1246,False
1958905,와이드 밴딩 플리츠 팬츠 [D.GREY],남성,62000,55800,,10,,False,drawfit,1126,96,0,GOODS,1958905,3742,False
3347025,카고 파라슈트 데님 팬츠 [LIGHT BLUE],남성,74000,66600,,10,,False,drawfit,48,98,0,GOODS,3347025,1114,False
3614246,클라우드 에어 다운 점퍼 [BLACK],남성,210000,168000,,20,,False,drawfit,213,96,0,GOODS,3614246,2391,False
3175651,[오정규X드로우핏] 린넨 히든 반팔 셔츠 [5COLORS],남성,55000,39600,,28,,False,drawfit,3723,96,1,GOODS,3175651,16708,False
4594140,울 해링턴 얼라인 자켓 [D.NAVY],남성,194000,155200,,20,,False,drawfit,5,100,0,GOODS,4594140,361,False
3030734,코튼 트윌 니트 배색 집업 자켓 [CREAM],남성,187000,149600,,20,,False,drawfit,267,96,0,GOODS,3030734,2809,False
3030725,코튼 트윌 니트 배색 집업 자켓 [BLACK],남성,187000,149600,,20,,False,drawfit,101,94,0,GOODS,3030725,2053,False
4327134,피그먼트 미니멀 스웻 셔츠 [CHARCOAL],남성,55000,49500,,10,,False,drawfit,19,98,0,GOODS,4327134,298,False
4041069,[유튜버 PICK] 산세리프 엠브로더리 티셔츠 [IVORY],남성,33000,29700,,10,,False,drawfit,589,96,1,GOODS,4041069,3668,False
3255472,레일로 시어서커 스트라이프 셔츠 [LEMON CREAM],남성,66000,59400,,10,,False,drawfit,201,98,0,GOODS,3255472,1553,False
4995112,[DRAW FIT X DAILY ROOM] 로버스트 버뮤다 스웻 팬츠 [M.GREY],남성,47000,42300,,10,,False,drawfit,100,98,1,GOODS,4995112,952,False
4305628,가르니 포켓 초어 자켓 [KHAKI],남성,148000,118400,,20,,False,drawfit,54,98,0,GOODS,4305628,810,False
1786163,하이 벤트 레이어드 티셔츠 [BROWN],남성,39000,29250,,25,,False,drawfit,818,96,0,GOODS,1786163,1281,False
4995040,[패션플래닛X드로우핏] 쿨링 릴렉스드 테이퍼드 밴딩 팬츠 [D.GREY],남성,59000,47200,,20,,False,drawfit,31,96,1,GOODS,4995040,457,False
4479883,울 스너그 슬라이드 [BLACK],남성,77000,69300,,10,,False,drawfit,33,92,0,GOODS,4479883,1107,False
4306085,콘스탄트 벌키 라운드 집업 니트 [NAVY],남성,77000,69300,,10,,False,drawfit,62,96,0,GOODS,4306085,709,False
5068735,[DRAW FIT X MANJAE] 러스티 머슬핏 티셔츠 [GREY],남성,33000,29700,,10,,False,drawfit,29,92,1,GOODS,5068735,419,False
4363629,블랑코 블랙,남성,33000,29700,,10,,False,drawfit,124,98,0,GOODS,4363629,1746,False
5068729,[DRAW FIT X MANJAE] 리브드 라운드 하프 티셔츠 [MELANGE],남성,37000,33300,,10,,False,drawfit,26,94,1,GOODS,5068729,407,False
4306002,오버사이즈 벌키 브이넥 가디건 [NAVY],남성,74000,66600,,10,,False,drawfit,5,100,0,GOODS,4306002,377,False
3815300,페이퍼 코튼 알렉스 셔츠 [D.NAVY],남성,59000,53100,,10,,False,drawfit,146,96,0,GOODS,3815300,1053,False
2120357,오버사이즈 히든 미니멀 셔츠 [BROWN],남성,59000,53100,,10,,False,drawfit,148,98,0,GOODS,2120357,649,False
5385025,카우 스터드 스웨이드 레더 벨트 [CAMEL],남성,42000,37800,,10,,False,drawfit,0,0,0,GOODS,5385025,74,False
1925228,리에디션 오픈카라 티셔츠 [BROWN],남성,42000,37800,,10,,False,drawfit,609,98,0,GOODS,1925228,2859,False
4702380,덴시티 니트 트러커 울 가디건 [BLACK],남성,88000,79200,,10,,False,drawfit,9,98,0,GOODS,4702380,418,False
2510192,시어서커 루즈핏 오픈카라 셔츠 [BLACK],남성,55000,44000,,20,,False,drawfit,742,96,0,GOODS,2510192,7267,False
2510190,시어서커 루즈핏 오픈카라 셔츠 [WHITE],남성,55000,44000,,20,,False,drawfit,296,96,0,GOODS,2510190,2336,False
348148,쿨메쉬 레이어드 슬리브리스 [OFFWHITE],남성,29000,26100,,10,,False,drawfit,2973,96,0,GOODS,348148,2808,False
348145,쿨메쉬 레이어드 슬리브리스 [BLACK],남성,29000,26100,,10,,False,drawfit,841,96,0,GOODS,348145,991,False
3479628,레이어드 스트링 투웨이 집업 후드 [NAVY],남성,72000,64800,,10,,False,drawfit,42,96,0,GOODS,3479628,721,False
1624044,모더니티 히든 밴딩 슬랙스 [DUSTY CREAM],남성,69000,62100,,10,,False,drawfit,2200,96,0,GOODS,1624044,6982,False
3154651,투턱 밴딩 와이드 슬랙스 [CREAM],남성,63000,49800,,21,,False,drawfit,523,98,0,GOODS,3154651,1736,False
4934379,쿨링 모달 하프 브이넥 니트 [BLACK],남성,55000,49500,,10,,False,drawfit,36,92,0,GOODS,4934379,772,False
3052047,레이어드 스트링 스웨트 셔츠 [CHARCOAL],남성,55000,49500,,10,,False,drawfit,72,98,0,GOODS,3052047,601,False
3614226,프리미어 울 발마칸 체스터 코트 [BLACK],남성,308000,246400,,20,,False,drawfit,145,98,0,GOODS,3614226,2434,False
3614221,프리미어 울 더블 체스터 코트 [GREY],남성,308000,246400,,20,,False,drawfit,41,98,0,GOODS,3614221,1243,False
2825479,프리미어 퓨어 울 로브 더블 코트 [MELANGE BROWN],남성,308000,246400,,20,,False,drawfit,143,98,0,GOODS,2825479,2134,False
4305585,로드니 카라 해링턴 자켓 [BLACK],남성,174000,139200,,20,,False,drawfit,5,92,0,GOODS,4305585,315,False
3830000,유주얼 테이퍼드 데님 팬츠 [WHITE],남성,66000,59400,,10,,False,drawfit,32,94,0,GOODS,3830000,551,False
1946922,릴렉스드 스트레이트 생지 데님 팬츠 [BLUE],남성,88000,79200,,10,,False,drawfit,552,96,0,GOODS,1946922,3612,False
5068728,[DRAW FIT X MANJAE] 리브드 라운드 하프 티셔츠 [IVORY],남성,37000,33300,,10,,False,drawfit,16,96,1,GOODS,5068728,399,False
3274393,블루베리 프린팅 티셔츠 [WHITE],남성,37000,33300,,10,,False,drawfit,336,98,0,GOODS,3274393,1585,False
3274392,블루베리 프린팅 티셔츠 [BLACK],남성,37000,33300,,10,,False,drawfit,548,98,0,GOODS,3274392,3042,False
3784044,소프트 PBT 투웨이 풀집업 니트 [M.GREY],남성,85000,76500,,10,,False,drawfit,29,98,0,GOODS,3784044,552,False
4062165,부클 엣지 스트라이프 하프 니트 [BLACK],남성,62000,55800,,10,,False,drawfit,201,96,0,GOODS,4062165,1326,False
3489244,스티치 포인트 워싱 데님 셔츠 [BLACK],남성,62000,55800,,10,,False,drawfit,71,98,0,GOODS,3489244,731,False
3284713,모던 첼시 레인 부츠 [BLACK],남성,122000,109800,,10,,False,drawfit,511,96,0,GOODS,3284713,5439,False
1925446,쿨링 모달 하프 라운드 니트 [BROWN],남성,48000,43200,,10,,False,drawfit,528,98,0,GOODS,1925446,2113,False
1594472,오버사이즈 히든 미니멀 셔츠 [L.GREY],남성,59000,53100,,10,,False,drawfit,838,98,0,GOODS,1594472,1693,False
4907318,라몬 투포켓 시어서커 체크 셔츠 [BLUE],남성,58000,52200,,10,,False,drawfit,68,98,0,GOODS,4907318,1081,False
4538555,[오정규X드로우핏] 컨사이즈 울 원더 발마칸 코트 [MELANGE GREY],남성,298000,238400,,20,,False,drawfit,44,92,1,GOODS,4538555,669,False
4538553,[오정규X드로우핏] 컨사이즈 울 원더 발마칸 코트 [BLACK],남성,298000,238400,,20,,False,drawfit,89,94,1,GOODS,4538553,1141,False
5385021,메이슨 블랙 [BLACK],남성,33000,29700,,10,,False,drawfit,1,100,0,GOODS,5385021,35,False
4058361,라티스 레더 슬라이드 [BLACK],남성,74000,66600,,10,,False,drawfit,88,96,0,GOODS,4058361,567,False
3591941,울 블렌딩 레글런 풀오버 니트 [BLUE],남성,74000,66600,,10,,False,drawfit,90,98,0,GOODS,3591941,1158,False
3591940,울 블렌딩 레글런 풀오버 니트 [KHAKI],남성,74000,66600,,10,,False,drawfit,95,98,0,GOODS,3591940,1278,False
3489242,워시드 웨스턴 데님 셔츠 [LIGHT BLUE],남성,74000,66600,,10,,False,drawfit,52,98,0,GOODS,3489242,748,False
4073507,[오정규X드로우핏] 린넨 원턱 테이퍼드 밴딩 팬츠 [3COLORS],남성,55000,39600,,28,,False,drawfit,248,92,1,GOODS,4073507,1287,False
3783846,소프트 에센셜 라운드 니트 [TOASTY GREY],남성,55000,49500,,10,,False,drawfit,58,98,0,GOODS,3783846,468,False
3052073,리버릭 리브드 니트 티셔츠 [CREAM],남성,44000,39600,,10,,False,drawfit,227,96,0,GOODS,3052073,1317,False
5223182,헤일 코튼 크롭 하프 스트라이프 티셔츠 [WHITE],남성,36000,32400,,10,,False,drawfit,9,98,0,GOODS,5223182,253,False
3037187,보카시 하이넥 니트 가디건 [GREY],남성,86000,47300,,45,,False,drawfit,70,96,0,GOODS,3037187,924,False
3783820,오버사이즈 믹시드 풀오버 니트 [SAGE GREEN],남성,69000,62100,,10,,False,drawfit,23,96,0,GOODS,3783820,482,False
4306144,오버핏 피케 와플 니트 [BLACK],남성,58000,46400,,20,,False,drawfit,18,88,0,GOODS,4306144,567,False
5068732,[DRAW FIT X MANJAE] 리브드 헨리넥 하프 티셔츠 [MELANGE],남성,40000,36000,,10,,False,drawfit,114,90,1,GOODS,5068732,2082,False
4327164,피그먼트 미니멀 후드 [CHARCOAL],남성,66000,59400,,10,,False,drawfit,23,94,0,GOODS,4327164,461,False
4306061,스퀘어 스트라이프 코튼 풀오버 니트 [D.NAVY],남성,66000,59400,,10,,False,drawfit,19,98,0,GOODS,4306061,289,False
4041527,언로더 오픈카라 린넨 데님 셔츠 [DEEP BLUE],남성,66000,59400,,10,,False,drawfit,97,96,0,GOODS,4041527,1180,False
3088134,레이어드 스트링 테잎 후드 [M.IVORY],남성,66000,59400,,10,,False,drawfit,47,94,0,GOODS,3088134,884,False
550829,에센셜 베이직 티셔츠 [DEEP GREY],남성,33000,29700,,10,,False,drawfit,1246,96,0,GOODS,550829,1194,False
3847260,클라우디 스웨이드 스니커즈 [D.GREY],남성,98000,88200,,10,,False,drawfit,12,100,0,GOODS,3847260,536,False
3783823,오블리크 하이넥 니트집업 트러커 [D.GREY],남성,98000,88200,,10,,False,drawfit,52,98,0,GOODS,3783823,903,False
3235077,오버사이즈 풀오버 카라 반팔 셔츠 [NAVY],남성,55000,44000,,20,,False,drawfit,205,98,0,GOODS,3235077,1196,False
3231183,시어서커 루즈핏 오픈카라 셔츠 [NAVY],남성,55000,44000,,20,,False,drawfit,139,96,0,GOODS,3231183,1195,False
1130405,하이 벤트 레이어드 티셔츠 [CREAM],남성,39000,29250,,25,,False,drawfit,808,96,0,GOODS,1130405,782,False
434861,터틀 하이 벤트 레이어드 티셔츠 [BLACK],남성,39000,29250,,25,,False,drawfit,4911,96,0,GOODS,434861,7265,False
5543122,클라우드 에어 다운 점퍼 [CHESTNUT BROWN],남성,210000,210000,,0,,False,drawfit,0,0,0,GOODS,5543122,99,False
4330073,피그먼트 미니멀 스웻 팬츠 [CHARCOAL],남성,62000,55800,,10,,False,drawfit,42,84,0,GOODS,4330073,579,False
3438290,헤링본 카라 집업 블루종 자켓 [NAVY],남성,208000,166400,,20,,False,drawfit,302,98,0,GOODS,3438290,1907,False
