goodsNo,goodsName,displayGenderText,normalPrice,price,couponPrice,saleRate,couponSaleRate,hasOptionPrice,brand,reviewCount,reviewScore,isYoutubeCollab
4300387,Dawn Semi Wide Jeans DCPT002DBlueB,공용,62000,55800,,10,,False,decet,135,96,0
4783718,Balloon Wide Jeans DCPT055LightBlueA,공용,62000,55800,,10,,False,decet,101,96,0
4300479,[엄태구 착용] Curved Wide Jeans DCPT033CPBrown,공용,62000,49600,,20,,False,decet,196,98,0
3911121,Deep Pleats Wide Jeans DCPT030STBlack,공용,62000,55800,,10,,False,decet,160,96,0
5302326,M35 Fatigue Pants DCPT065CPIndigo,공용,74000,66600,,10,,False,decet,4,100,0
3814991,Dawn Semi Wide Jeans DCPT002CPIndigo2,공용,62000,55800,,10,,False,decet,116,96,0
3435747,Curved Wide Jeans DCPT033Black,공용,62000,55800,,10,,False,decet,435,96,0
4481872,[엄태구 착용] [CALIK DENIM]Mid Rise Wide Jeans DCPT027PBlack,공용,99000,79200,,20,,False,decet,37,98,0
3495024,Mid Rise Wide Jeans DCPT027HLBlue,공용,62000,55800,,10,,False,decet,463,98,0
5302363,[골지데님]Balloon Wide Rib Jeans DCPT067LightBlue,남성,74000,66600,,10,,False,decet,0,0,0
3495035,[엄태구 착용] Mid Rise Wide Jeans DCPT027YLBlack,공용,62000,55800,,10,,False,decet,819,98,0
3495030,[엄태구 착용] Mid Rise Wide Jeans DCPT027STNGRBlue,공용,62000,55800,,10,,False,decet,537,98,0
3435696,Deep Pleats Wide Jeans DCPT030Blue,공용,62000,55800,,10,,False,decet,550,96,0
3495041,Mid Rise Wide Jeans DCPT027CPBlack,공용,62000,55800,,10,,False,decet,118,98,0
4300523,Dawn Semi Flared Jeans DCPT044BlackA,공용,62000,49600,,20,,False,decet,56,96,0
3116822,[엄태구 착용] Dawn Semi Wide Jeans DCPT002Ivory,공용,62000,55800,,10,,False,decet,273,96,0
4783797,Denim Work Shirts DCSH007Indigo,남성,69000,55200,,20,,False,decet,50,96,0
4783803,Chambray Over Shirt DCSH008LightBlue,남성,65000,52000,,20,,False,decet,9,100,0
4783605,Balloon Wide Jeans DCPT055BlueA,공용,62000,55800,,10,,False,decet,51,98,0
4300469,Mid Rise Wide Jeans DCPT027DBlueB,공용,62000,55800,,10,,False,decet,57,96,0
3911126,Deep Pleats Wide Jeans DCPT030STNGRBlue,공용,62000,55800,,10,,False,decet,140,96,0
4481886,[CALIK DENIM]Mid Rise Wide Jeans DCPT027PSTNGRBlue,공용,99000,79200,,20,,False,decet,32,98,0
4481873,[엄태구 착용] [CALIK DENIM]Mid Rise Wide Jeans DCPT027PBlackB,공용,99000,79200,,20,,False,decet,8,100,0
3435699,[엄태구 착용] Deep Pleats Wide Jeans DCPT030CPBlack,공용,62000,55800,,10,,False,decet,787,96,0
3435738,Dawn Slim Jeans DCPT032_Black,공용,62000,31000,,50,,False,decet,213,94,0
4783795,Denim Shirket DCSH006LightBlueA,남성,69000,55200,,20,,False,decet,30,100,0
2178059,Dawn Semi Wide Jeans DCPT002LightBlue,공용,62000,43400,,30,,False,decet,568,96,0
3495034,Mid Rise Wide Jeans DCPT027YLBlue,공용,62000,49600,,20,,False,decet,673,98,0
3814984,[엄태구 착용] Dawn Semi Wide Jeans DCPT002CRBlue2,공용,62000,55800,,10,,False,decet,126,98,0
4471544,Square Logo Hoodies DCHD001WOatmeal,공용,69000,34500,,50,,False,decet,18,98,0
4300550,Dawn Semi Flared Jeans DCPT044DBlue,공용,62000,55800,,10,,False,decet,58,98,0
3911188,Curved Wide Jeans DCPT033YBlueB,공용,62000,55800,,10,,False,decet,65,94,0
4783798,Denim Work Shirts DCSH007LightBlue,남성,69000,55200,,20,,False,decet,18,98,0
4300627,Pached Rivet Wide Jeans DCPT050BlueA,공용,74000,37000,,50,,False,decet,26,96,0
2992794,Mid Rise Wide Jeans DCPT027CrinkleBlue,공용,62000,55800,,10,,False,decet,1327,96,0
5302324,M35 Fatigue Pants DCPT065Blue,공용,74000,66600,,10,,False,decet,2,100,0
4783796,Denim Work Shirts DCSH007Blue,남성,69000,55200,,20,,False,decet,22,98,0
4300555,Dawn Semi Flared Jeans DCPT044STNGRBlue,공용,62000,55800,,10,,False,decet,49,96,0
4783756,Tin Washed Wide Jeans DCPT059RustYellow,공용,69000,55200,,20,,False,decet,13,92,0
2352314,[엄태구 착용] Dawn 2Pleats Wide Pants DCPT007Khaki,공용,62000,55800,,10,,False,decet,681,96,0
3435742,Dawn Slim Jeans DCPT032_Blue,공용,62000,31000,,50,,False,decet,61,98,0
5302357,Loose Flared Jeans DCPT066CPIndigo,남성,65000,58500,,10,,False,decet,1,100,0
4300462,[엄태구 착용] Mid Rise Wide Jeans DCPT027CRDBlue,공용,62000,55800,,10,,False,decet,42,98,0
5302355,Loose Flared Jeans DCPT066DBlue,남성,65000,58500,,10,,False,decet,1,100,0
3495033,Mid Rise Wide Jeans DCPT027GNBlack,공용,62000,55800,,10,,False,decet,301,98,0
2992793,Mid Rise Wide Jeans DCPT027CrinkleBlack,공용,62000,55800,,10,,False,decet,386,96,0
4154581,[2PACK]Curved Wide Jeans DCPT033,공용,124000,86800,,30,,False,decet,234,96,0
3814982,Dawn Semi Wide Jeans DCPT002CRBlack2,공용,62000,43400,,30,,False,decet,82,94,0
4300557,Dawn Semi Flared Jeans DCPT044YBlueA,공용,62000,55800,,10,,False,decet,88,96,0
4300533,Dawn Semi Flared Jeans DCPT044CPBrown,공용,62000,55800,,10,,False,decet,57,96,0
3814987,Dawn Semi Wide Jeans DCPT002CPBrown,공용,62000,55800,,10,,False,decet,119,96,0
3495022,Mid Rise Wide Jeans DCPT027HLBlack,공용,62000,55800,,10,,False,decet,469,96,0
4300542,Dawn Semi Flared Jeans DCPT044CRBlackB,공용,62000,55800,,10,,False,decet,54,96,0
5302353,Loose Flared Jeans DCPT066Black,남성,65000,58500,,10,,False,decet,1,100,0
4300631,[엄태구 착용] Double Knee Fatigue Wide Jeans DCPT052BlackA,공용,74000,59200,,20,,False,decet,32,100,0
4300813,[엄태구 착용] Denim Zip Jacket DCJK002BlackA,남성,89000,62300,,30,,False,decet,37,98,0
3495036,[엄태구 착용] Mid Rise Wide Jeans DCPT027CRBlack2,공용,62000,55800,,10,,False,decet,319,96,0
2352325,Dawn 2Pleats Wide Pants DCPT007Black,공용,62000,55800,,10,,False,decet,172,94,0
3435698,Deep Pleats Wide Jeans DCPT030CPIndigo,공용,62000,55800,,10,,False,decet,336,96,0
3017584,Dawn Semi Wide Jeans DCPT002LaserBlue,공용,62000,55800,,10,,False,decet,584,96,0
4471597,3D 453520 Hoodies DCHD003WLGray,공용,69000,34500,,50,,False,decet,7,88,0
4783799,Chambray Over Shirt DCSH008Blue,남성,65000,52000,,20,,False,decet,10,100,0
4783790,Denim Shirket DCSH006BlackA,남성,69000,55200,,20,,False,decet,36,98,0
4783755,Tin Washed Wide Jeans DCPT059RustGreen,공용,69000,55200,,20,,False,decet,39,98,0
4300634,Double Knee Fatigue Wide Jeans DCPT052STNGRBlue,공용,74000,59200,,20,,False,decet,140,98,0
4300547,Dawn Semi Flared Jeans DCPT044CRYBlueB,공용,62000,55800,,10,,False,decet,35,98,0
4300538,Dawn Semi Flared Jeans DCPT044CPIndigo2,공용,62000,55800,,10,,False,decet,64,96,0
4471552,Daily Work Sweatshirts DCMT002WBurgundy,공용,57000,28500,,50,,False,decet,13,92,0
4471507,[기모본딩]Mid Rise Wide Jeans DCPT027WYLBlack,공용,69000,62100,,10,,False,decet,54,98,0
3435762,Dawn Denim Jacket DCJK001CPIndigo,공용,85000,42500,,50,,False,decet,57,98,0
4300473,Deep Pleats Wide Jeans DCPT030DBlueA,공용,62000,55800,,10,,False,decet,15,90,0
3991159,Destroy Jeans DCPT038BlackB,공용,71000,35500,,50,,False,decet,14,98,0
3911154,Curved Wide Jeans DCPT033CRBlackB,공용,62000,55800,,10,,False,decet,67,96,0
3815122,Mid Rise Wide Jeans DCPT027AshBlack,공용,62000,55800,,10,,False,decet,74,96,0
4300819,[엄태구 착용] Denim Work Jacket DCJK003BlackA,남성,99000,69300,,30,,False,decet,47,98,0
3911128,Deep Pleats Wide Jeans DCPT030YLBlue,공용,62000,55800,,10,,False,decet,86,98,0
4783736,M51 Field Jeans DCPT057BlackA,공용,79000,63200,,20,,False,decet,15,98,0
4471575,[엄태구 착용] Daily Work Hoodies DCHD002WGray,남성,69000,34500,,50,,False,decet,67,98,0
3991167,Destroy Jeans DCPT038YBlueB,공용,71000,35500,,50,,False,decet,48,94,0
4300458,Dawn 2Pleats Wide Jeans DCPT007DBlueA,공용,62000,55800,,10,,False,decet,34,94,0
4300829,[엄태구 착용] Denim Work Jacket DCJK003LGrayA,남성,99000,69300,,30,,False,decet,12,96,0
4783747,M51 Field Jeans DCPT057BlueA,공용,79000,63200,,20,,False,decet,14,98,0
3814998,Dawn 2Pleats Wide Jeans DCPT007CPBrown,공용,62000,55800,,10,,False,decet,85,92,0
3814996,Dawn 2Pleats Wide Jeans DCPT007STNGRBlue,공용,62000,55800,,10,,False,decet,75,98,0
5302339,M35 Fatigue Pants DCPT065White,공용,74000,66600,,10,,False,decet,0,0,0
3991151,Both Sides Destroy Jeans DCPT037BlackB,공용,71000,35500,,50,,False,decet,32,96,0
3839241,[2PACK]Deep Pleats Wide Jeans DCPT030,공용,124000,86800,,30,,False,decet,269,96,0
3815141,Mid Rise Wide Jeans DCPT027DMCRBlack,공용,62000,55800,,10,,False,decet,52,100,0
3814851,[엄태구 착용] Dawn Denim Jacket DCJK001Blue,공용,85000,42500,,50,,False,decet,14,90,0
5302325,M35 Fatigue Pants DCPT065CPBlack,공용,74000,66600,,10,,False,decet,0,0,0
4783752,Tin Washed Wide Jeans DCPT059GNBlueB,공용,69000,55200,,20,,False,decet,25,96,0
3435745,Dawn Slim Jeans DCPT032_LightBlue,공용,62000,31000,,50,,False,decet,29,98,0
2992788,Mid Rise Wide Jeans DCPT027BlackSide,공용,62000,55800,,10,,False,decet,587,98,0
4471556,Daily Work Sweatshirts DCMT002WNavy,공용,57000,28500,,50,,False,decet,16,98,0
4300570,[엄태구 착용] Patched Damage Wide Jeans DCPT047BlueB,공용,74000,37000,,50,,False,decet,36,98,0
2450054,[여름원단]Cropped Tapered Jeans DCPT004Blue,공용,59000,29500,,50,,False,decet,371,94,0
4471506,[기모본딩]Mid Rise Wide Jeans DCPT027WSTNGRBlue,공용,69000,62100,,10,,False,decet,44,96,0
4300517,Cargo Carpenter Wide Jeans DCPT042DBlueA,공용,74000,59200,,20,,False,decet,19,100,0
4300575,Patched Damage Wide Jeans DCPT047DBlueB,공용,74000,37000,,50,,False,decet,7,100,0
4471534,Square Logo Sweatshirts DCMT001WGray,공용,57000,28500,,50,,False,decet,6,94,0
3814846,Dawn Denim Jacket DCJK001Black,공용,85000,42500,,50,,False,decet,17,94,0
3815127,Mid Rise Wide Jeans DCPT027CRDKhaki,공용,62000,55800,,10,,False,decet,40,98,0
3495028,Mid Rise Wide Jeans DCPT027STNBlue,공용,62000,55800,,10,,False,decet,130,96,0
3815134,Mid Rise Wide Jeans DCPT027DKhaki,공용,62000,55800,,10,,False,decet,21,96,0
3814897,Denim Zip Jacket DCJK002DKhaki,공용,89000,44500,,50,,False,decet,42,96,0
3435763,[엄태구 착용] Dawn Denim Jacket DCJK001CPBlack,공용,85000,42500,,50,,False,decet,81,98,0
3814969,Over Denim Shirts DCSH003Indigo,공용,67000,33500,,50,,False,decet,37,94,0
4300616,Stripe Bleach Wide Jeans DCPT049DBlueB,공용,74000,37000,,50,,False,decet,5,100,0
2352298,Dawn 2Pleats Wide Pants DCPT007LightBeige,공용,62000,55800,,10,,False,decet,425,96,0
5302323,M35 Fatigue Pants DCPT065Black,공용,74000,66600,,10,,False,decet,2,100,0
3814947,Western Denim Shirts DCSH002LightBlue,공용,72000,36000,,50,,False,decet,52,96,0
3911173,Curved Wide Jeans DCPT033SCBlueB,공용,62000,55800,,10,,False,decet,17,98,0
3814948,Western Denim Shirts DCSH002Black,공용,72000,36000,,50,,False,decet,45,100,0
4471536,Square Logo Sweatshirts DCMT001WOatmeal,공용,57000,28500,,50,,False,decet,12,96,0
4471542,Square Logo Hoodies DCHD001WGray,공용,69000,34500,,50,,False,decet,15,90,0
3814993,Dawn 2Pleats Wide Jeans DCPT007BRBlack,공용,62000,55800,,10,,False,decet,68,96,0
3435692,Loose Flared Wide Jeans DCPT029Blue,공용,62000,31000,,50,,False,decet,109,98,0
4471551,Daily Work Sweatshirts DCMT002WBlack,공용,57000,28500,,50,,False,decet,15,96,0
4471557,[엄태구 착용] Daily Work Sweatshirts DCMT002WOatmeal,남성,57000,28500,,50,,False,decet,63,96,0
2450033,[여름원단]2Pleats Wide Jeans DCPT005Ivory,공용,69000,34500,,50,,False,decet,212,96,0
4153532,[2PACK]Dawn 2Pleats Wide Jeans DCPT007,공용,124000,86800,,30,,False,decet,145,96,0
3814980,Dawn Cropped Tapered Jeans DCPT001CPBlack2,공용,62000,49600,,20,,False,decet,21,100,0
3145719,Dawn Cropped Tapered Jeans DCPT001Black,공용,62000,49600,,20,,False,decet,30,98,0
4300554,Dawn Semi Flared Jeans DCPT044LGray,공용,62000,55800,,10,,False,decet,21,100,0
3844659,Mid Rise Wide Jeans DCPT027LightGray,공용,62000,55800,,10,,False,decet,155,98,0
3495032,Mid Rise Wide Jeans DCPT027GNBlue,공용,62000,55800,,10,,False,decet,307,96,0
3435697,Deep Pleats Wide Jeans DCPT030LightBlue,공용,62000,49600,,20,,False,decet,131,96,0
4783753,Tin Washed Wide Jeans DCPT059IceBlueB,공용,69000,55200,,20,,False,decet,27,98,0
3911161,Curved Wide Jeans DCPT033LightGray,공용,62000,55800,,10,,False,decet,38,96,0
4031240,[썸머 린넨라이크]Linen Like Mid Rise Wide Jeans DCPT039Ivory,공용,59000,29500,,50,,False,decet,184,98,0
3814978,Dawn Cropped Tapered Jeans DCPT001CPBrown,공용,62000,49600,,20,,False,decet,17,98,0
3814859,[엄태구 착용] Dawn Denim Jacket DCJK001Ivory,공용,85000,42500,,50,,False,decet,15,94,0
3991164,Destroy Jeans DCPT038BlueB,공용,71000,35500,,50,,False,decet,6,100,0
4300823,[엄태구 착용] Denim Work Jacket DCJK003DKhakiA,남성,99000,69300,,30,,False,decet,25,96,0
4300583,Diagonal Bleach Wide Jeans DCPT048DBlueA,공용,74000,37000,,50,,False,decet,9,98,0
4948836,M51 Field Denim Shorts DCPT061BlueA,남성,62000,49600,,20,,False,decet,6,96,0
3814994,[엄태구 착용] Dawn 2Pleats Wide Jeans DCPT007STNBlack,공용,62000,55800,,10,,False,decet,28,96,0
3991145,Carpenter Jeans DCPT036CRYBlueB,공용,71000,35500,,50,,False,decet,37,98,0
4471508,[기모본딩]Mid Rise Wide Jeans DCPT027WYLBlue,공용,69000,62100,,10,,False,decet,27,98,0
3814981,Dawn Cropped Tapered Jeans DCPT001CPIndigo2,공용,62000,49600,,20,,False,decet,25,94,0
3116802,Dawn Cropped Tapered Jeans DCPT001Ivory,공용,62000,49600,,20,,False,decet,81,94,0
4300569,Patched Damage Wide Jeans DCPT047BlackB,공용,74000,37000,,50,,False,decet,21,100,0
4471505,[기모본딩]Mid Rise Wide Jeans DCPT027WHLBlue,공용,69000,62100,,10,,False,decet,30,98,0
4471497,[기모본딩]Mid Rise Wide Jeans DCPT027WCRBlack2,공용,69000,62100,,10,,False,decet,13,96,0
4471494,[기모본딩]Mid Rise Wide Jeans DCPT027WCPBrown,공용,69000,62100,,10,,False,decet,25,92,0
4471588,3D 453520 Sweatshirts DCMT003WOatmeal,공용,57000,28500,,50,,False,decet,10,92,0
4783825,Pigment Pocket T-Shirt DCTS001DGray,남성,42000,33600,,20,,False,decet,26,96,0
4300649,Fringe Applique Wide Jeans DCPT054DBlueA,공용,74000,37000,,50,,False,decet,10,94,0
4300612,Stripe Bleach Wide Jeans DCPT049BlueB,공용,74000,37000,,50,,False,decet,4,96,0
4948087,[썸머 린넨라이크]Linen Like Mid Rise Wide Jeans DCPT039IceBlueB,남성,62000,49600,,20,,False,decet,115,96,0
3116804,Dawn Cropped Tapered Jeans DCPT001LightBlack,공용,62000,49600,,20,,False,decet,22,92,0
3017593,Dawn Semi Wide Jeans DCPT002LaserBlack,공용,62000,43400,,30,,False,decet,341,98,0
3911159,Curved Wide Jeans DCPT033CRYBlueB,공용,62000,55800,,10,,False,decet,28,98,0
3017582,Dawn Semi Wide Jeans DCPT002LaserLightBlue,공용,62000,55800,,10,,False,decet,222,96,0
2450061,[여름원단]Semi Wide Jeans DCPT003Ivory,공용,59000,29500,,50,,False,decet,783,96,0
4300815,[엄태구 착용] Denim Zip Jacket DCJK002BlueA,남성,89000,62300,,30,,False,decet,30,96,0
2992786,Mid Rise Wide Jeans DCPT027BlackCenter,공용,62000,55800,,10,,False,decet,461,98,0
4471584,3D 453520 Sweatshirts DCMT003WGray,공용,57000,28500,,50,,False,decet,4,90,0
3911162,Curved Wide Jeans DCPT033SCBlackB,공용,62000,55800,,10,,False,decet,55,96,0
4300610,Stripe Bleach Wide Jeans DCPT049BlackB,공용,74000,37000,,50,,False,decet,9,98,0
4300580,Diagonal Bleach Wide Jeans DCPT048BlueA,공용,74000,37000,,50,,False,decet,8,86,0
4471599,[엄태구 착용] 3D 453520 Hoodies DCHD003WOatmeal,남성,69000,34500,,50,,False,decet,5,100,0
4471587,3D 453520 Sweatshirts DCMT003WNavy,공용,57000,28500,,50,,False,decet,10,98,0
4157645,[2PACK][여름원단]Semi Wide Jeans DCPT003,공용,118000,59000,,50,,False,decet,408,94,0
4157644,[2PACK][여름원단]Cropped Tapered Jeans DCPT004,공용,118000,59000,,50,,False,decet,80,92,0
3814898,Denim Zip Jacket DCJK002Green,공용,89000,44500,,50,,False,decet,19,98,0
4948844,Double Knee Denim Shorts DCPT062BlackA,남성,59000,47200,,20,,False,decet,37,98,0
2450069,[여름원단]Semi Wide Jeans DCPT003Blue,공용,59000,29500,,50,,False,decet,529,96,0
4031251,[썸머 린넨라이크]LinenLike Carpenter Jeans DCPT040Indigo,공용,69000,34500,,50,,False,decet,13,96,0
4948732,Denim Work Short Shirts DCSH010Indigo,남성,62000,49600,,20,,False,decet,18,94,0
3228590,[여름원단]2Pleats Wide Jeans DCPT005RawBlack,공용,69000,34500,,50,,False,decet,91,94,0
2992797,Mid Rise Wide Jeans DCPT027LightBlueSide,공용,62000,55800,,10,,False,decet,182,96,0
2450067,[여름원단]Semi Wide Jeans DCPT003LightBlue,공용,59000,29500,,50,,False,decet,371,96,0
4031305,Cotton 2Pleats Shorts DCPT041Khaki,공용,59000,29500,,50,,False,decet,8,100,0
4471503,[기모본딩]Mid Rise Wide Jeans DCPT027WHLBlack,공용,69000,62100,,10,,False,decet,30,96,0
4471502,[기모본딩]Mid Rise Wide Jeans DCPT027WDBlueB,공용,69000,62100,,10,,False,decet,17,96,0
4471496,[기모본딩]Mid Rise Wide Jeans DCPT027WCPIndigo,공용,69000,62100,,10,,False,decet,9,100,0
4300644,Fringe Applique Wide Jeans DCPT054BlueA,공용,74000,37000,,50,,False,decet,1,100,0
3815144,Mid Rise Wide Jeans DCPT027DMCRBlue,공용,62000,55800,,10,,False,decet,85,98,0
3349007,Dawn Semi Wide Jeans DCPT002CutBlack,공용,62000,55800,,10,,False,decet,59,96,0
2992800,Mid Rise Wide Jeans DCPT027SnowBlue,공용,62000,55800,,10,,False,decet,39,96,0
4300453,Dawn 2Pleats Wide Jeans DCPT007CRDBlue,공용,62000,55800,,10,,False,decet,3,94,0
3911182,Curved Wide Jeans DCPT033SCSTNBlue,공용,62000,55800,,10,,False,decet,20,96,0
2992790,Mid Rise Wide Jeans DCPT027BlueCenter,공용,62000,55800,,10,,False,decet,345,96,0
4066294,[썸머 린넨라이크]Linen Like 2Pleats Wide Jeans DCPTOL5Blue,공용,69000,34500,,50,,False,decet,8,96,0
4031221,[썸머 린넨라이크]LinenLike Over Short Shirts DCSH005LightBlue,남성,65000,32500,,50,,False,decet,17,98,0
3435694,Loose Flared Wide Jeans DCPT029LightBlue,공용,62000,31000,,50,,False,decet,114,96,0
2723034,Arvind Selvage Regular Straight Jeans DCPT016Sand,공용,119000,59500,,50,,False,decet,19,96,0
4783749,M51 Field Jeans DCPT057LightBlueA,공용,79000,63200,,20,,False,decet,8,100,0
4066302,[썸머 린넨라이크]Linen Like Semi Wide Jeans DCPTOL3LightBlue,공용,59000,29500,,50,,False,decet,94,98,0
4471586,3D 453520 Sweatshirts DCMT003WLGray,공용,57000,28500,,50,,False,decet,1,80,0
3814854,Dawn Denim Jacket DCJK001LightBlue,공용,85000,42500,,50,,False,decet,7,100,0
4783828,Pigment Pocket T-Shirt DCTS001Mud,남성,42000,33600,,20,,False,decet,38,100,0
2450041,[여름원단]2Pleats Wide Jeans DCPT005Blue,공용,69000,34500,,50,,False,decet,79,94,0
4783806,Chambray Over Hood Shirt DCSH009LightBlue,남성,69000,55200,,20,,False,decet,2,100,0
4783804,Chambray Over Hood Shirt DCSH009Blue,남성,69000,55200,,20,,False,decet,4,100,0
4471532,Square Logo Sweatshirts DCMT001WBlack,공용,57000,28500,,50,,False,decet,11,98,0
4157643,[2PACK][여름원단]2Pleats Wide Jeans DCPT005,공용,138000,69000,,50,,False,decet,103,94,0
4948747,Denim Carpenter Short Shirts DCSH011Black,남성,62000,49600,,20,,False,decet,13,100,0
4948219,Chambray Over Hood Short Shirt DCSH013LightBlue,남성,62000,49600,,20,,False,decet,0,0,0
3814949,Western Denim Shirts DCSH002Indigo,공용,72000,36000,,50,,False,decet,155,96,0
3814967,Over Denim Shirts DCSH003Black,공용,67000,33500,,50,,False,decet,91,98,0
4948733,Denim Work Short Shirts DCSH010LightBlue,남성,62000,49600,,20,,False,decet,7,98,0
4948215,Chambray Over Hood Short Shirt DCSH013Blue,남성,62000,49600,,20,,False,decet,6,90,0
